id,text,label,mode
tmZoasNr4rU_18,lip smacking,0.0,test
tmZoasNr4rU_19,still the the church shootout however brief that was it it was alright,0.2,test
tmZoasNr4rU_20,maybe it could have been 20 seconds longer,-1.0,test
v0zCBqDeKcE_1,i just wanna say that i love you,2.6,test
v0zCBqDeKcE_2,although brooke did a a unique movie last tuesday,-0.4,test
v0zCBqDeKcE_3,now i had no idea how good this movie was gonna be,0.6,test
v0zCBqDeKcE_4,um i shouldnt say like its not like amazingly gonna win some awards good,0.0,test
v0zCBqDeKcE_5,but its such a feel good comedy,2.0,test
v0zCBqDeKcE_6,now the real steven russel has like an iq like 163 which is like wow genious i,0.8,test
v0zCBqDeKcE_7,genious i mean some people like james woods i believe his iq is 1 180 or something like that,1.4,test
v0zCBqDeKcE_8,jim carry ian mcgreggor i liked the two of them,1.8,test
v0zCBqDeKcE_9,i think they are very good actors,1.8,test
v0zCBqDeKcE_10,ian mcgreggor happens to be one of my favorites,2.2,test
v0zCBqDeKcE_11,and jim carry um i kind of light went off i love um i used to immitate his comedy style when i was younger believe it or not,1.6,test
v0zCBqDeKcE_12,i mean he even faked having aids to get out of prison,-0.4,test
v0zCBqDeKcE_13,if youre um a lover of jim carry a lover of ian mcgraggor than youll like this movie,1.8,test
v0zCBqDeKcE_14,imdb um now please i love movies,1.5,test
v0zCBqDeKcE_15,i love all aspects of movies,2.4,test
v0zCBqDeKcE_16,but this is kind of,0.0,test
vvZ4IcEtiZc_1,and i really really loved it,2.0,test
vvZ4IcEtiZc_2,and i thought that the performances in it were incredible,2.4,test
vvZ4IcEtiZc_3,and i was just thinking about um how its the performances in it were sort of over overlooked at the academy awards,1.4,test
vvZ4IcEtiZc_4,because um there were so many great movies that came out this year i mean um the kings speech black swan 127 hours inception,2.2,test
vvZ4IcEtiZc_5,but there were a lot of great movies out this year,1.2,test
vvZ4IcEtiZc_6,some of the great performances um of last year were kind of overlooked cuz there were just so many of them,1.0,test
vvZ4IcEtiZc_7,and i think that blue valentine has um become kind of underrated,1.4,test
vvZ4IcEtiZc_8,and its truly heartbreaking to see that contrasted with the state of things,-1.5,test
vvZ4IcEtiZc_9,and theres a lots of smacking lips theres so many dynamics going on with this relationship and i think that it was it was a great story,2.2,test
vvZ4IcEtiZc_10,and its sort of like a contrived plot thats been used over and over again,-2.0,test
vvZ4IcEtiZc_11,because its um its an audience pleaser you know,1.6,test
vvZ4IcEtiZc_12,an especially when it comes to romantic dramas like thumping its uh it gets the audiences to theatres because its a compelling idea but its been uh done,0.2,test
vyB00TXsimI_1,but i do wanna tell you about priest,0.0,test
vyB00TXsimI_2,if you were looking for a movie that has anything realistic in it you should not be looking at this movie because it is insane,-2.4,test
vyB00TXsimI_3,if you like explosions really ridiculous action sequences malodramatic plot and acting this is the right movie to see,2.2,test
vyB00TXsimI_4,and she also has pretty sweet moves,1.8,test
vyB00TXsimI_5,and is fun to watch,1.8,test
vyB00TXsimI_6,some really fun touches within the movie is that two vampires in other shows appear in this movie not as vampires,2.0,test
vyB00TXsimI_7,therere also two lord of the rings grads which i absolutely love,2.4,test
vyB00TXsimI_8,and anyone who knows me knows the lord of the rings trilogy is probably my favorite movie ever,2.6,test
vyB00TXsimI_9,if all three of them were put together,-0.25,test
vyB00TXsimI_10,yeah thats about how my favorite list goes,1.3333334,test
vyB00TXsimI_11,which basically means hes wormtongue again in a different way,-0.2,test
vyB00TXsimI_12,other notable mentiones are christopher plumber,0.2,test
vyB00TXsimI_13,and she is a really pretty girl,2.4,test
vyB00TXsimI_14,this is one of my favorite types of movies,2.0,test
vyB00TXsimI_15,i really love the melodramatic over the top crazy action sort of thing going on,2.6,test
vyB00TXsimI_16,theres s scene in a cave where they fight a giant monster that really reminds me of like some sort of lord of the rings mines of moria moment,0.4,test
vyB00TXsimI_17,and theres a better on top of the train fights than the first mission impossible movie,1.4,test
vyB00TXsimI_18,so yes i really enjoyed it,2.4,test
vyB00TXsimI_19,i thought it was fun,1.2,test
vyB00TXsimI_20,and i enjoyed myself a lot at the movie,2.2,test
vyB00TXsimI_21,i laughed at quite a bit of the dialogue,1.2,test
vyB00TXsimI_22,and there actually was one scene that i found kin,0.6,test
wMbj6ajWbic_1,because i really wanted to see it actually,0.5,test
wMbj6ajWbic_2,and um first of all i i actually was never a huge fan of the ji joe tv series,-0.8,test
wMbj6ajWbic_3,or big collector of the action figures,0.0,test
wMbj6ajWbic_4,but i wasnt big on it um,1.0,test
wMbj6ajWbic_5,ji joe rise of the cobra um this movie is incredible cheezy but,0.2,test
wMbj6ajWbic_6,cheezy but in the good way i in ist theres two types of cheezy and this is the good kind of cheezyyes it,1.8,test
wMbj6ajWbic_7,the acting is a little rough in some parts,-1.2,test
wMbj6ajWbic_8,well you know um corny,-0.2,test
wMbj6ajWbic_9,but the m the script is corny,-2.0,test
wMbj6ajWbic_10,i mean the way its written is corny,-1.8,test
wMbj6ajWbic_11,i mean i didnt go to this movie expecting to see the dark night,0.4,test
wMbj6ajWbic_12,and quite honestly i wish ive seen this over the summer,1.6,test
wMbj6ajWbic_13,because if ive seen it over the summer i probably wouldve rated it best action movie i saw this summer,2.0,test
wMbj6ajWbic_14,this summer was kind of weird with the action movies if you ask me,-0.8,test
wMbj6ajWbic_15,i did like transformers 2 even though a lot of people didnt like that,2.0,test
wMbj6ajWbic_16,but you know this movie um this really um wouldve made up for a disappointment that it had a terminator salvation,-0.4,test
wMbj6ajWbic_17,and um you know you have a lot of good actors in this movie actually a lot of good actors,2.0,test
wMbj6ajWbic_18,in you know theyre in there this is a cheezy um movie,-1.0,test
wMbj6ajWbic_19,so you know its not like you actually getting like academy award quality acting performances,-0.6,test
wMbj6ajWbic_20,um and now the performances are like something like to write home about,-0.4,test
wMbj6ajWbic_21,um that being said you can tell that lot people were having fun with this,1.6,test
wMbj6ajWbic_22,and i xxx like in particular joseph joseph gordonlevitt had a lot of fun with his role,1.4,test
wMbj6ajWbic_23,i think um rachel nichols had a lot of fun with her role,1.8,test
wMbj6ajWbic_24,marlon wayans had a lot of fun,1.4,test
wMbj6ajWbic_25,but the guy from lost had a lot of fun,2.0,test
wMbj6ajWbic_26,dennis quaid i think had a lot of fun,1.8,test
wMbj6ajWbic_27,um same with christopher eccleston,0.0,test
wMbj6ajWbic_28,so i i think it was cool to actually see ray park in action great action star,2.4,test
wMbj6ajWbic_29,he does a great job with his snake eyes which is always cool to see that,1.8,test
wMbj6ajWbic_30,joe movie is how international it was it was very divert,0.8,test
yDtzw_Y-7RU_1,but let me first say this i liked it more than i expected i would,0.8,test
yDtzw_Y-7RU_2,this film is slavishly devoted to the original book or nov novella uh by uh charles dickens,0.8,test
yDtzw_Y-7RU_3,number one it means its much scarier than you could imagine,0.75,test
yDtzw_Y-7RU_4,my 8 year old was terrified through part of this because the original version is terrifying,-1.0,test
yDtzw_Y-7RU_5,let me say this if your christianity is extremely legalistic this is the film for you,0.5,test
yDtzw_Y-7RU_6,cause this is a film that basically says you know what you should do you should take care of poor people because jesus told us to take care of poor people and if you dont take care of poor people youre gonna burn in hell,-1.2,test
yDtzw_Y-7RU_7,so laughing if thats your form of christianity its a christian film,-0.2,test
yDtzw_Y-7RU_8,um its not my form,-1.5,test
yDtzw_Y-7RU_9,um another thing about this film is in its devotion is that sometimes my children could not understand what was being said because they were speaking dickensonian english,-1.0,test
yDtzw_Y-7RU_10,sometimes i missed what was being said,-0.6,test
yDtzw_Y-7RU_11,therefore a lot of social commentary goes woop sound effect over your head,-1.4,test
yDtzw_Y-7RU_12,or just really doesnt make any difference to us today at all,-0.6666667,test
yDtzw_Y-7RU_13,um all this stuff about debtors prison for instance doesnt really um jive here in 21st century america,-1.8,test
yDtzw_Y-7RU_14,and this film is this amazing like i say slavish devotion to charles dickens with an amusement park ride,2.2,test
yDtzw_Y-7RU_15,because this thing is is meant to be seen in 3d which,0.6,test
yDtzw_Y-7RU_16,and throughout the film youre going sound effects laughing either from the terrifying characters,0.6,test
yDtzw_Y-7RU_17,or most likely from going very quickly through london with you know demon horses chasing you so uh theres that,0.2,test
yDtzw_Y-7RU_18,also about the animation the people just like in polar express a film i really did not like,-2.0,test
yDtzw_Y-7RU_19,um the people seemed sort of dead,-1.6,test
yDtzw_Y-7RU_20,except their eyes are kind of like this welcome to the polar express,-0.6,test
yDtzw_Y-7RU_21,and thats a lot to be said for a one minute review,0.2,test
yDtzw_Y-7RU_22,i actually like the film,2.0,test
yDtzw_Y-7RU_23,um i enjoyed myself in it you might as well,2.2,test
yDtzw_Y-7RU_24,i would not take a young child,-0.8,test
yvsjCA6Y5Fc_1,robin hood starring russel crow um first thing i got to say xxx i was dreading going in to see this movie,-2.0,test
yvsjCA6Y5Fc_2,the trailers werent really doing it much for me,-1.2,test
yvsjCA6Y5Fc_3,so i really was not looking forward to seeing this movie,-2.0,test
yvsjCA6Y5Fc_4,um but i guess say maybe my expectations were lowered by these other reviews that i read,-0.2,test
yvsjCA6Y5Fc_5,but i didnt mind it,0.4,test
yvsjCA6Y5Fc_6,but i didnt find it all that bad,0.0,test
yvsjCA6Y5Fc_7,i didnt find it all that good,-1.8,test
yvsjCA6Y5Fc_8,like i said maybe my expectations were lowered because of all of those reviews but i really didnt hate it,0.4,test
yvsjCA6Y5Fc_9,like what people could hate about this movie there are some negatives to say the least,-1.4,test
yvsjCA6Y5Fc_10,um really first and foremost it just lacked the charm of these past robin hood movies that we know,-2.0,test
yvsjCA6Y5Fc_11,theres men in tights which you know hilarious spoof of the story,2.0,test
yvsjCA6Y5Fc_12,theres a kevin costner prince of fee version which was supposed to be the dark and edgy version of his time i mean but that was what thirteen years ago fourteen years ago probably more than that,-0.6,test
yvsjCA6Y5Fc_13,and it just lacked the charm of those past movies,-2.0,test
yvsjCA6Y5Fc_14,it did seem to focus too much on epic epic epic,-1.0,test
yvsjCA6Y5Fc_15,and it really just lacked what made the other movies more enjoyable,-2.0,test
yvsjCA6Y5Fc_16,and suffers from what i call kingdom of heaven syndrom where it builds too much for these huge catastrophic war sequences theyre supposed to blow you away but the problem is you dont give a damn because it just lacks that charm of the past movies,-1.8,test
yvsjCA6Y5Fc_17,um not in all instances but the ones that matter the most yeah,-0.6,test
yvsjCA6Y5Fc_18,um russel crow and cate blanchette just did not sell it for me i had a very hard time just buying it,-2.2,test
yvsjCA6Y5Fc_19,like were supposed to believe that these two are in their mid wel you know mid thirties at the oldest and laughter theyre looking pretty rough in this movie,-1.6,test
yvsjCA6Y5Fc_20,crusaids i can appreciate that,0.8,test
yvsjCA6Y5Fc_21,hes not gonna be looking like a chipper bright young man but early thirties really you want me to buy that,-1.8,test
yvsjCA6Y5Fc_22,i cant do it,-1.6,test
yvsjCA6Y5Fc_23,especially when hes hanging around with a married men who all but one of them are probably early twenties laughter and one of them is maybe mid twenties and meanwhile theyre hanging in with papa russel it just looks like you know its bunch of a guys hanging there so one brought dad along coz he offered to drive,-1.2,test
zhpQhgha_KU_1,im gonna start off with saying that i really wasnt very impressed with the movie,-1.6,test
zhpQhgha_KU_2,and i liked the first movie i thought the first movie was really good,1.6,test
zhpQhgha_KU_3,but this movie kind of came off like somebodys really sad travel video i dont know,-1.6,test
zhpQhgha_KU_4,i mean that sounds really harsh,-1.6,test
zhpQhgha_KU_5,but i just wasnt i just i dont know i didnt really like the movie all that much,-2.2,test
zhpQhgha_KU_6,i mean i had some some good moments,1.0,test
zhpQhgha_KU_7,and a few funny parts,1.0,test
